#RunNum   EventNum    x(mm)    y(mm)    z(mm)
2384 22358 -0.441739 -20.6885 -1.49742
2384 22366 -0.452103 -20.7522 -1.46607
2384 22374 -0.655242 -20.2891 -1.40054
2384 22380 0.330594 -20.1226 -1.43416
2384 22393 -0.60475 -20.4415 -1.47405
2384 22395 -0.32973 -20.3989 -1.48577
2384 22398 -0.205339 -20.6307 -1.57103
2384 22403 -0.234821 -20.9789 -1.46864
2384 22416 -0.423663 -21.0266 -1.41874
2384 22422 0.57646 -21.438 -1.62601
2384 22425 -0.136426 -20.2649 -1.63164
2384 22431 -0.31276 -20.1043 -1.61763
2384 22436 0.140292 -20.04 -1.61481
2384 22441 -0.755376 -20.0861 -1.49243
2384 22474 -0.474067 -20.2399 -1.47836
2384 22480 -0.731057 -20.7034 -1.42445
2384 22508 -1.01094 -21.3302 -1.4783
2384 22509 0.491405 -20.2836 -1.51899
2384 22513 0.110986 -20.5831 -1.42817
2384 22528 0.201027 -20.5925 -1.55679
2384 22530 0.152897 -20.8372 -1.37565
2384 22536 -0.825498 -20.5123 -1.72792
2384 22549 -0.890067 -21.3236 -1.45966
2384 22554 0.00638276 -20.4369 -1.47106
2384 22564 -0.563798 -21.1894 -1.36448
2384 22573 -0.167913 -20.6272 -1.38157
2384 22576 0.29027 -20.5579 -1.52514
2384 22586 -0.378718 -20.8102 -1.39528
2384 22594 -0.0510797 -20.4469 -1.4455
2384 22596 -0.187512 -20.5439 -1.5362
2384 22616 0.472465 -20.7677 -1.46801
2384 22623 0.0980821 -20.6202 -1.36357
2384 22632 -0.554434 -20.869 -1.51084
2384 22638 0.494624 -20.3814 -1.47224
2384 22639 -0.0170269 -20.1161 -1.65248
2384 22645 -0.118939 -20.435 -1.45896
2384 22662 -0.22101 -21.2939 -1.5314
2384 22693 0.406022 -20.4887 -1.41149
2384 22783 -0.490387 -20.0646 -1.39776
2384 22795 -0.555184 -20.8045 -1.35988
2384 22798 0.194934 -20.6299 -1.55553
2384 22801 0.194088 -21.1075 -1.51205
2384 22804 -0.549709 -20.0128 -1.51014
2384 22878 -0.120969 -20.0794 -1.42112
2384 22889 -0.526109 -20.4967 -1.58898
2384 22896 -0.688114 -19.9141 -1.36759
2384 22935 0.00921107 -20.4822 -1.39846
2384 22948 0.268991 -20.3386 -1.55744
2384 22949 -0.0908627 -20.3426 -1.69305
2384 22968 -0.646338 -20.8013 -1.47813
2384 22969 -0.512807 -19.9054 -1.49673
2384 22984 -0.37404 -20.8507 -1.36975
2384 23006 -0.642781 -21.0369 -1.32297
2384 23018 -0.673949 -20.446 -1.49032
2384 23027 -0.101483 -20.365 -1.45017
2384 23036 -0.0845974 -20.5128 -1.69616
2384 23038 -0.318234 -22.1752 -1.5725
2384 23087 -0.298665 -20.5584 -1.35425
2384 23090 -0.2694 -20.7915 -1.48378
2384 23107 0.265303 -20.4941 -1.44262
2384 23115 -0.376158 -20.6127 -1.60993
2384 23125 -0.666725 -20.8073 -1.42008
2384 23137 0.176903 -20.6049 -1.42396
2384 23140 -0.16251 -20.9116 -1.48124
2384 23145 -0.335148 -19.962 -1.37085
2384 23158 0.319669 -20.4122 -1.36637
2384 23175 -0.406542 -21.0743 -1.25949
2384 23209 0.579544 -20.6249 -1.51169
2384 23249 -0.0260753 -20.6833 -1.46697
2384 23256 -0.350635 -20.8655 -1.55836
2384 23268 -0.501909 -20.9107 -1.43231
2384 23302 0.107992 -20.4241 -1.58514
2384 23309 0.630611 -20.9703 -1.50122
2384 23322 0.1206 -20.633 -1.50336
2384 23345 -0.125067 -20.1418 -1.59041
2384 23350 0.0365926 -20.5666 -1.57248
2384 23352 -0.163978 -21.3004 -1.5016
2384 23378 -0.219099 -20.7822 -1.54217
2384 23380 -0.122007 -20.3953 -1.58759
2384 23388 0.547439 -19.8562 -1.23328
2384 23408 -0.355751 -20.3169 -1.54349
2384 23434 -0.0054094 -20.1826 -1.61952
2384 23463 -0.0376706 -20.978 -1.61667
2384 23464 0.08369 -20.8994 -1.46991
2384 23468 -0.63849 -20.205 -1.55485
2384 23469 0.0786277 -20.3269 -1.40281
2384 23471 -0.443514 -20.2368 -1.46493
2384 23507 0.211728 -20.7984 -1.36673
2384 23512 -0.138017 -20.3377 -1.56736
2384 23520 -0.18183 -20.5235 -1.64638
2384 23547 -0.601488 -20.8743 -1.51979
2384 23566 -0.128235 -20.3433 -1.55207
2384 23572 -0.0292565 -20.7536 -1.28587
2384 23592 -0.0313431 -20.4921 -1.48272
2384 23610 -0.102431 -20.6278 -1.5985
2384 23624 -0.175599 -20.3696 -1.40085
2384 23643 -0.310829 -20.7923 -1.48283
2384 23655 -0.549694 -20.4492 -1.28589
2384 23657 0.455018 -20.0911 -1.43933
2384 23673 0.025412 -20.0612 -1.34394
2384 23685 -0.282908 -20.7976 -1.6803
2384 23695 -0.971918 -20.8882 -1.68891
2384 23740 -0.152739 -20.4394 -1.43788
2384 23741 0.520818 -20.708 -1.43662
2384 23743 -0.413602 -20.2532 -1.57191
2384 23752 0.118765 -20.5274 -1.44095
2384 23778 0.300196 -20.4218 -1.5043
2384 23783 -0.434613 -20.4418 -1.583
2384 23826 -0.307568 -20.3682 -1.40948
2384 23831 -1.09099 -21.2386 -1.72836
2384 23835 0.298511 -19.9862 -1.71242
2384 23840 0.572627 -20.8377 -1.76784
2384 23846 0.157312 -20.3589 -1.55961
2384 23876 -0.300345 -20.2015 -1.55673
2384 23877 0.267468 -20.6894 -1.57958
2384 23891 -0.564361 -20.9259 -1.45837
2384 23892 -0.358802 -20.6002 -1.37074
2384 23904 0.195081 -20.4319 -1.32256
2384 23924 0.325923 -20.9154 -1.40196
2384 23936 -0.260607 -20.0614 -1.49843
2384 23938 -0.741534 -20.494 -1.46753
2384 23950 -0.104923 -20.9005 -1.50103
2384 23973 -0.347558 -20.153 -1.63609
2384 23975 -0.254832 -20.5339 -1.55218
2384 23992 -1.19069 -20.6558 -1.46088
2384 24008 -0.442308 -20.8849 -1.46392
2384 24032 -0.196124 -20.4486 -1.34215
2384 24033 -0.23136 -20.6801 -1.55801
2384 24038 -0.226392 -20.8787 -1.47623
2384 24040 0.246635 -20.4823 -1.46846
2384 24053 -0.710203 -20.5886 -1.47864
2384 24054 0.0987528 -20.2195 -1.45714
2384 24077 0.261159 -20.5993 -1.4725
2384 24082 0.716813 -19.9538 -1.47892
2384 24090 -0.222168 -20.5371 -1.47251
2384 24110 0.0822499 -20.7986 -1.39886
2384 24111 -0.304131 -20.7312 -1.45021
2384 24123 -0.15324 -20.6955 -1.53987
2384 24133 0.21325 -20.4012 -1.46206
2384 24144 0.688372 -20.6128 -1.66996
2384 24167 -0.043294 -20.4369 -1.52984
2384 24204 -0.392838 -20.4553 -1.56541
2384 24210 -0.175382 -20.5602 -1.39616
2384 24212 -0.239554 -20.7496 -1.4528
2384 24241 0.42544 -20.4544 -1.34693
2384 24249 -0.183861 -20.8688 -1.47643
2384 24255 0.479046 -20.9439 -1.51107
2384 24270 -0.190872 -20.4873 -1.45851
2384 24341 -0.712218 -20.8113 -1.42441
2384 24345 -0.344884 -20.549 -1.5001
2384 24346 0.00264227 -20.8791 -1.45206
2384 24365 -0.368324 -20.5127 -1.42229
2384 24368 -0.731877 -20.7747 -1.50314
2384 24371 -0.403793 -20.2277 -1.43451
2384 24381 0.24485 -20.2351 -1.48779
2384 24421 -0.0213624 -20.3622 -1.44839
2384 24423 -0.331021 -20.3756 -1.45614
2384 24432 0.207975 -20.2679 -1.52293
2384 24434 -0.674952 -20.814 -1.51381
2384 24459 0.178281 -21.3907 -1.56621
2384 24461 -0.0292092 -20.4102 -1.58385
2384 24464 -0.0273816 -20.4811 -1.40377
2384 24494 0.664003 -20.4516 -1.4931
2384 24505 0.237029 -20.1806 -1.61698
2384 24511 -0.131031 -20.7218 -1.6159
2384 24532 0.50113 -20.875 -1.57334
2384 24548 0.175655 -20.3017 -1.44035
2384 24554 0.043213 -20.7415 -1.57204
2384 24589 0.187907 -20.8808 -1.61776
2384 24595 -0.641233 -20.3658 -1.54842
2384 24597 -0.596901 -21.0641 -1.59057
2384 24603 0.0414706 -20.5625 -1.57977
2384 24610 -0.211125 -20.3112 -1.33541
2384 24631 -0.166619 -20.4039 -1.80546
2384 24667 -0.814696 -20.9987 -1.39269
2384 24683 -0.381449 -20.6938 -1.36049
2384 24724 -0.584879 -21.0976 -1.317
2384 24727 -0.0272096 -21.5494 -1.43996
2384 24769 -0.752552 -20.3727 -1.47335
2384 24783 -1.05438 -20.1187 -1.43009
2384 24795 0.387589 -20.7756 -1.3188
2384 24814 0.0343503 -20.6886 -1.5438
2384 24854 -0.178182 -20.2114 -1.73899
2384 24855 -0.193385 -20.7983 -1.44987
2384 24859 -0.588718 -20.9177 -1.67626
2384 24863 0.274276 -20.6209 -1.49529
2384 24872 -0.0386423 -20.8618 -1.39187
2384 24892 -0.116705 -20.2917 -1.44377
2384 24904 -0.245552 -20.1862 -1.49223
2384 24907 -0.4512 -20.4685 -1.52844
2384 24916 0.163341 -20.0743 -1.51991
2384 24918 0.193231 -20.4233 -1.50254
2384 24956 0.670787 -20.0767 -1.48956
2384 24958 -0.179943 -20.5796 -1.45059
2384 24964 -0.198207 -20.2223 -1.4968
2384 24978 0.263624 -19.9565 -1.64427
2384 25002 0.0354573 -21.2831 -1.54761
2384 25007 -0.190862 -20.5991 -1.39319
2384 25014 0.258277 -20.2411 -1.5073
2384 25015 -0.0219863 -20.1229 -1.61169
2384 25036 -0.024441 -20.6784 -1.56707
2384 25037 -0.497924 -21.1986 -1.31332
2384 25048 -0.0935638 -20.6801 -1.41433
2384 25053 -0.571698 -20.4715 -1.37466
2384 25055 -0.898034 -20.9118 -1.51667
2384 25065 -0.684633 -20.1491 -1.61667
2384 25069 -0.304552 -20.4499 -1.4011
2384 25092 0.193868 -20.7189 -1.37562
2384 25098 0.174654 -20.545 -1.47428
2384 25115 0.306636 -20.6637 -1.47352
2384 25117 0.255574 -20.4154 -1.46491
2384 25132 -0.116711 -20.6605 -1.56431
2384 25136 -0.283727 -21.1278 -1.43162
2384 25141 -0.255304 -20.0093 -1.67973
2384 25145 0.13665 -20.5676 -1.40716
2384 25159 0.244324 -20.4571 -1.23187
2384 25162 0.698818 -20.4022 -1.36094
2384 25164 -0.244349 -20.3569 -1.36647
2384 25169 -0.0332357 -20.4787 -1.62641
2384 25174 0.117826 -20.9306 -1.32163
2384 25176 0.0240928 -20.5828 -1.46555
2384 25202 0.524708 -20.4127 -1.33507
2384 25207 0.508858 -21.891 -1.54908
2384 25220 0.147696 -20.0726 -1.48641
2384 25230 -0.0343387 -20.7074 -1.58851
2384 25233 -0.425989 -20.7635 -1.6439
2384 25240 -0.94168 -20.3255 -1.34757
2384 25277 0.226006 -22.0865 -1.62951
2384 25281 -0.78003 -20.0906 -1.53913
2384 25290 -0.225345 -21.13 -1.40183
2384 25305 -0.321741 -19.2961 -1.47504
2384 25310 0.3246 -20.6331 -1.67503
2384 25351 -0.706238 -20.7729 -1.20998
2384 25355 -0.0133618 -19.9095 -1.33584
2384 25387 0.437506 -20.2625 -1.52044
2384 25399 0.111777 -20.3235 -1.52509
2384 25410 -0.652305 -20.1362 -1.67498
2384 25420 0.307434 -20.2306 -1.50102
2384 25437 -0.0279059 -20.6007 -1.56363
2384 25440 0.100111 -20.417 -1.42634
2384 25446 0.0449238 -20.4908 -1.45423
2384 25463 0.199804 -21.0747 -1.49977
2384 25482 -0.296209 -20.0295 -1.51854
2384 25484 0.983202 -20.4882 -1.4146
2384 25497 -0.226785 -20.802 -1.68723
2384 25552 -0.349993 -20.745 -1.51183
2384 25555 0.138377 -20.5971 -1.47793
2384 25631 0.0648166 -20.144 -1.32142
2384 25636 -0.349011 -20.0106 -1.51322
2384 25693 0.0668626 -19.9944 -1.49683
2384 25700 -1.00798 -20.276 -1.54947
2384 25702 -0.223422 -20.7462 -1.54308
2384 25706 0.342094 -19.5998 -1.56523
2384 25711 0.295436 -20.5391 -1.53783
2384 25714 -0.0757712 -20.7537 -1.52638
2384 25719 0.019517 -20.5514 -1.25982
2384 25724 -0.081869 -20.369 -1.49226
2384 25731 -0.0082473 -20.2862 -1.80369
2384 25738 -0.405677 -20.6643 -1.50118
2384 25742 -0.0429726 -20.2364 -1.5891
2384 25753 0.336807 -19.8571 -1.46732
2384 25755 -0.793814 -20.6306 -1.30619
2384 25758 0.153388 -20.8464 -1.41211
2384 25769 -0.162475 -19.6497 -1.42688
2384 25774 -0.0931354 -20.6961 -1.50939
2384 25786 -0.166437 -20.1432 -1.62693
2384 25789 0.107116 -21.1007 -1.43723
2384 25811 0.0498353 -19.9982 -1.39747
2384 25814 -0.11228 -20.7661 -1.53541
2384 25824 -0.361749 -20.5578 -1.60556
2384 25837 -0.0726767 -20.7378 -1.26471
2384 25846 -0.457291 -20.1676 -1.34218
2384 25937 0.269593 -19.9539 -1.62586
2384 25971 -0.203046 -19.9008 -1.50269
2384 26013 -0.589956 -21.0352 -1.49077
2384 26015 -0.41608 -20.4341 -1.53663
2384 26016 -0.31505 -20.7713 -1.67891
2384 26019 -0.107175 -21.0567 -1.67958
2384 26020 -0.0597632 -20.9564 -1.30206
2384 26023 -0.145745 -20.1505 -1.43254
2384 26025 -0.264718 -20.2208 -1.59825
2384 26046 -0.371144 -20.1542 -1.48241
2384 26050 -0.190338 -20.1212 -1.37319
2384 26062 -0.105904 -20.3464 -1.49094
2384 26076 0.154328 -20.4077 -1.4971
2384 26089 -0.435303 -21.1015 -1.59234
2384 26094 -0.0842874 -20.5199 -1.5759
2384 26098 -0.309242 -20.392 -1.63657
2384 26099 0.0468138 -20.3459 -1.36392
2384 26103 0.0453644 -20.8104 -1.44926
2384 26119 0.226675 -19.8759 -1.53071
2384 26121 0.212911 -20.7421 -1.26794
2384 26128 -0.325586 -20.4324 -1.50749
2384 26139 0.226528 -20.5861 -1.52288
2384 26140 -0.367837 -20.4917 -1.34373
2384 26160 -0.329959 -20.6446 -1.49693
2384 26161 -0.750718 -20.5449 -1.38919
2384 26173 -0.391446 -20.5427 -1.41994
2384 26191 -0.172468 -20.6593 -1.50512
2384 26227 0.312195 -20.4243 -1.71098
2384 26232 0.184809 -20.4056 -1.41334
2384 26251 0.048374 -20.1379 -1.49621
2384 26271 -0.340611 -20.792 -1.40187
2384 26274 0.07589 -20.7946 -1.57368
2384 26279 0.185729 -20.8717 -1.40608
2384 26372 0.227937 -20.9844 -1.5697
2384 26381 -0.0395155 -20.4259 -1.421
2384 26385 0.722077 -20.6479 -1.56534
2384 26390 0.113425 -20.7425 -1.47298
2384 26393 -0.0763884 -20.4366 -1.37995
2384 26394 -0.452474 -20.6281 -1.35139
2384 26407 0.287284 -20.3461 -1.53004
2384 26411 -0.776046 -21.1643 -1.49185
2384 26434 -1.02916 -21.3788 -1.47103
2384 26436 0.0496521 -20.4838 -1.48664
2384 26445 0.591974 -20.1293 -1.56807
2384 26470 0.285471 -20.6036 -1.4975
2384 26500 -0.478106 -20.4802 -1.42545
2384 26506 -0.0592678 -20.5524 -1.44015
2384 26510 -0.134863 -20.632 -1.58494
2384 26515 0.238869 -20.0939 -1.54118
2384 26520 -0.0409668 -20.6294 -1.39752
2384 26522 -0.0405418 -19.7465 -1.47999
2384 26526 -0.275822 -20.6007 -1.59734
2384 26527 0.436231 -19.7197 -1.44364
2384 26531 0.126649 -19.7836 -1.41813
2384 26546 -0.0298322 -20.9402 -1.50943
2384 26555 -0.297261 -20.4263 -1.52673
2384 26563 -0.10916 -20.427 -1.53486
2384 26573 -0.35409 -21.1853 -1.54601
2384 26591 -0.745682 -19.9716 -1.46307
2384 26616 -0.0611462 -20.7328 -1.56338
2384 26621 -0.0311919 -20.7885 -1.29996
2384 26651 -0.326078 -20.789 -1.64683
2384 26662 0.202704 -20.5147 -1.62529
2384 26664 0.445189 -20.4885 -1.43647
2384 26709 -0.191007 -20.7657 -1.58839
2384 26720 -0.083321 -20.4596 -1.40075
2384 26723 0.0622856 -20.9754 -1.43102
2384 26731 0.105736 -20.9294 -1.50855
2384 26747 0.140864 -20.4984 -1.48619
2384 26764 -0.268728 -20.7875 -1.43224
2384 26765 0.0571819 -20.8711 -1.56485
2384 26768 -0.564289 -20.2581 -1.4457
2384 26774 0.0263932 -20.7719 -1.38295
2384 26776 -0.0401909 -20.835 -1.42484
2384 26788 0.138847 -20.8081 -1.3953
2384 26838 -0.742324 -20.0536 -1.75779
2384 26839 0.303568 -20.903 -1.5462
2384 26848 -0.773415 -20.3816 -1.45898
2384 26867 -0.204443 -20.6241 -1.50989
2384 26871 -0.249078 -20.4468 -1.63813
2384 26891 -0.143719 -20.4903 -1.59618
2384 26892 -0.247476 -20.3421 -1.57583
2384 26899 -1.00512 -20.0562 -1.48019
2384 26906 0.310532 -20.58 -1.42107
2384 26918 -0.784163 -20.4669 -1.54711
2384 26919 -0.747414 -20.4265 -1.53519
2384 26924 -0.349173 -20.6791 -1.44506
2384 26927 -0.574346 -20.834 -1.52439
2384 26942 -0.219716 -20.7949 -1.42097
2384 26959 -0.40314 -20.5798 -1.37937
2384 26965 0.158214 -19.8561 -1.50228
2384 26974 -0.565172 -20.7605 -1.53149
2384 26977 -0.460634 -19.8213 -1.48281
2384 26992 0.398231 -20.569 -1.62076
2384 26999 -0.0332078 -20.7992 -1.53846
2384 27017 0.292606 -20.8655 -1.48478
2384 27026 -0.542316 -20.2635 -1.56357
2384 27061 -0.360492 -20.3755 -1.60467
2384 27065 -1.10596 -20.3194 -1.42402
2384 27067 -0.123611 -20.6807 -1.51931
2384 27068 0.0523163 -20.3095 -1.49574
2384 27077 -0.162892 -20.4088 -1.62492
2384 27090 -0.279827 -20.6346 -1.51385
2384 27097 -0.284071 -20.56 -1.26326
2384 27098 -0.691891 -19.9586 -1.42236
2384 27101 -0.40412 -19.4373 -1.3645
2384 27108 -0.673991 -21.6455 -1.55956
2384 27115 -0.40146 -19.7682 -1.63014
2384 27135 -0.24366 -20.4392 -1.50948
2384 27139 -0.349043 -20.2081 -1.5706
2384 27141 -0.261102 -20.6774 -1.50769
2384 27161 0.177046 -20.4386 -1.50351
2384 27165 -0.619001 -20.4317 -1.54486
2384 27177 -0.221889 -20.9897 -1.45118
2384 27212 -0.523068 -20.23 -1.50541
2384 27239 -0.509856 -20.2031 -1.43819
2384 27248 -0.0229709 -20.6001 -1.50611
2384 27279 -0.241661 -21.3345 -1.42234
2384 27280 0.204673 -20.2068 -1.29722
2384 27281 -0.0502634 -21.0248 -1.51703
2384 27287 -0.625664 -20.3153 -1.48908
2384 27293 -0.400771 -20.9893 -1.50825
2384 27296 0.0795809 -20.647 -1.53467
2384 27299 -0.262743 -21.1638 -1.36655
2384 27328 -0.115235 -20.002 -1.64198
2384 27340 -0.481429 -21.0166 -1.60342
2384 27343 -0.0991501 -20.19 -1.52887
2384 27344 -0.502548 -20.7067 -1.31793
2384 27351 -0.171109 -20.9179 -0.967442
2384 27362 -0.0546004 -20.0749 -1.32767
2384 27372 -0.571748 -20.6412 -1.42469
2384 27373 -0.305955 -21.1291 -1.48903
2384 27374 -0.94898 -20.5666 -1.50105
2384 27375 -0.195462 -20.3467 -1.52243
2384 27382 -0.287487 -20.3856 -1.40012
2384 27383 0.27396 -20.6964 -1.41516
2384 27386 -0.27646 -20.9342 -1.63152
2384 27387 -0.475578 -21.1491 -1.48119
2384 27400 0.161889 -20.8416 -1.40049
2384 27405 -0.0695738 -20.5054 -1.63579
2384 27414 -0.496318 -20.6825 -1.41557
2384 27418 0.853623 -19.5129 -1.56169
2384 27420 0.156144 -20.8073 -1.51583
2384 27423 0.0121854 -20.4095 -1.49487
2384 27453 -0.143932 -20.7487 -1.71791
2384 27476 -0.350479 -20.6954 -1.44526
2384 27483 -0.165657 -20.4163 -1.4133
2384 27485 0.123377 -20.1014 -1.48477
2384 27486 -0.071124 -20.6183 -1.46194
2384 27501 0.363644 -21.0166 -1.57656
2384 27504 -0.467101 -20.5028 -1.60837
2384 27520 -7.68052e-05 -20.2562 -1.56793
2384 27541 -0.387138 -20.3325 -1.52761
2384 27545 0.102901 -20.2051 -1.55428
2384 27549 -0.845051 -20.3889 -1.38843
2384 27551 -0.356688 -20.6793 -1.40593
2384 27563 -0.450561 -19.9944 -1.36149
2384 27586 0.730632 -20.7915 -1.60627
2384 27590 -0.306677 -20.7738 -1.31639
2384 27593 0.554101 -20.3237 -1.25779
2384 27611 0.12492 -20.5478 -1.43214
2384 27618 -0.0485147 -20.8469 -1.66151
2384 27622 0.161536 -20.6907 -1.55516
2384 27643 -0.770634 -20.6804 -1.46906
2384 27647 -0.411812 -21.0488 -1.53948
2384 27667 -0.538216 -20.472 -1.5937
2384 27672 -0.657135 -21.0811 -1.47594
2384 27675 -0.521092 -20.6219 -1.41064
2384 27697 -0.117298 -20.899 -1.49951
2384 27714 -0.611409 -20.4279 -1.52012
2384 27729 -0.571159 -20.0864 -1.49741
2384 27733 -0.673091 -20.4286 -1.66355
2384 27745 0.03127 -20.8307 -1.40304
2384 27771 -0.563473 -20.9943 -1.51692
2384 27801 -0.0471282 -20.8041 -1.36602
2384 27809 -0.249077 -20.696 -1.44583
2384 27815 0.938752 -21.3271 -1.43211
2384 27818 -0.0440892 -20.2544 -1.34559
2384 27834 -0.542887 -20.2712 -1.38893
2384 27847 -0.246337 -20.4654 -1.46385
2384 27863 -0.0602218 -20.688 -1.42282
2384 27875 -0.438422 -20.3378 -1.4619
2384 27882 -0.143128 -20.4273 -1.4119
2384 27895 -0.0652303 -20.2546 -1.8877
2384 27897 0.506644 -20.8675 -1.51467
2384 27905 0.335725 -20.3441 -1.49666
2384 27908 0.0464062 -20.1414 -1.53293
2384 27924 -0.608942 -20.0424 -1.55172
2384 27928 0.134208 -20.4437 -1.5453
2384 27934 -0.261805 -20.751 -1.35956
2384 27937 -0.243564 -20.4235 -1.70155
2384 27940 0.00276072 -20.5753 -1.44314
2384 27945 -0.359106 -21.1705 -1.54292
2384 27956 0.530576 -20.7158 -1.43062
2384 27967 -0.544525 -20.1232 -1.47932
2384 27973 -0.670755 -20.5145 -1.48855
2384 27975 0.00468702 -20.7196 -1.60918
2384 27992 0.110618 -20.471 -1.76105
2384 28010 0.101179 -21.4241 -1.55851
2384 28064 -0.193101 -20.4611 -1.28149
2384 28085 -0.06812 -21.121 -1.60427
2384 28092 0.285828 -20.5321 -1.29195
2384 28097 -0.098053 -20.8477 -1.27843
2384 28098 -0.3389 -20.4736 -1.42778
2384 28104 -0.0811634 -20.6295 -1.36014
2384 28121 -0.168571 -20.0177 -1.50338
2384 28124 0.450293 -20.3344 -1.33399
2384 28126 -0.819246 -20.6319 -1.43305
2384 28128 -0.793443 -21.1952 -1.5108
2384 28131 0.209461 -20.5385 -1.57142
2384 28158 -0.604644 -20.7265 -1.53902
2384 28170 0.211582 -20.491 -1.48136
2384 28181 0.558377 -20.6939 -1.32315
2384 28192 -0.322814 -20.4162 -1.55637
2384 28198 -0.256385 -20.0524 -1.39349
2384 28218 -0.435549 -20.6124 -1.55858
2384 28229 0.567955 -20.1874 -1.56914
2384 28237 -0.502922 -20.8047 -1.45694
2384 28261 0.0775443 -20.5438 -1.54524
2384 28290 -0.774117 -19.9501 -1.48672
2384 28312 -0.89489 -20.3776 -1.53417
2384 28320 -0.0659892 -20.1841 -1.42804
2384 28326 0.0739906 -20.2053 -1.34271
2384 28332 -0.0477296 -20.8723 -1.46379
2384 28335 0.0679605 -20.291 -1.4812
2384 28342 -0.0405507 -20.1963 -1.33113
2384 28346 -0.22385 -20.1835 -1.40046
2384 28348 0.00803882 -20.2916 -1.47555
2384 28364 0.0622988 -21.095 -1.48485
2384 28367 -0.157868 -20.7115 -1.45703
2384 28380 0.122061 -20.4013 -1.33164
2384 28414 0.369009 -20.3374 -1.45508
2384 28425 -0.532962 -20.7519 -1.35068
2384 28443 -0.220799 -20.6128 -1.50602
2384 28478 0.27323 -20.5921 -1.43485
2384 28493 -0.218564 -20.1706 -1.41157
2384 28498 -0.57861 -20.3054 -1.4906
2384 28523 -0.241339 -20.8543 -1.5226
2384 28582 -0.0316653 -20.4693 -1.5243
2384 28609 -0.38594 -20.2898 -1.40711
2384 28629 -0.294492 -20.4308 -1.61568
2384 28646 -0.181473 -20.2466 -1.51663
2384 28667 -0.0458295 -20.2299 -1.67564
2384 28692 -0.197412 -20.455 -1.58496
2384 28693 0.00698011 -21.517 -1.46213
2384 28707 -0.408265 -20.6561 -1.58091
2384 28708 -0.727637 -20.093 -1.44193
2384 28711 -0.300665 -20.3081 -1.4832
2384 28734 -0.160764 -20.6409 -1.49218
2384 28740 -0.364589 -20.7851 -1.86328
2384 28752 0.00387083 -20.513 -1.61452
2384 28770 -0.170364 -20.9236 -1.42746
2384 28779 -0.18684 -20.5701 -1.40814
2384 28804 -0.181742 -21.2123 -1.83441
2384 28811 -0.625724 -20.9811 -1.44208
2384 28812 -0.610386 -20.9095 -1.54651
2384 28826 0.419313 -20.6676 -1.46048
2384 28852 -0.326023 -20.0603 -1.52768
2384 28871 0.305328 -20.2228 -1.35863
2384 28872 0.359092 -20.4861 -1.47382
2384 28888 -0.351808 -20.5821 -1.33864
2384 28899 -0.25516 -20.363 -1.5097
2384 28935 -0.953479 -20.6167 -1.35624
2384 28936 0.18512 -20.3406 -1.58131
2384 28953 -0.0457247 -21.1892 -1.42047
2384 28954 -0.193384 -20.9261 -1.56336
2384 28998 0.0180503 -20.5199 -1.57447
2384 29021 -0.180368 -19.5831 -1.54301
2384 29034 -0.71597 -21.4327 -1.57301
2384 29040 0.15287 -20.5545 -1.5021
2384 29048 -0.284601 -20.4003 -1.37831
2384 29058 -0.246682 -20.2146 -1.46259
2384 29064 -0.488435 -20.7753 -1.56263
2384 29065 -0.141844 -20.923 -1.54064
2384 29081 -1.2321 -19.8293 -1.3371
2384 29085 -0.115416 -20.6227 -1.5628
2384 29086 -0.418809 -20.9201 -1.51976
2384 29087 -0.186451 -20.8081 -1.59897
2384 29100 -0.0204314 -20.5378 -1.53376
2384 29111 -0.156498 -20.6011 -1.67144
2384 29113 -0.290901 -20.7314 -1.55585
2384 29131 0.477456 -20.5483 -1.61242
2384 29137 -0.696375 -20.8305 -1.48392
2384 29142 -0.1896 -20.6375 -1.55479
2384 29164 0.666264 -20.3544 -1.39616
2384 29172 -0.184624 -20.7914 -1.44597
2384 29181 0.270386 -20.4004 -1.6892
2384 29182 -0.120078 -20.5565 -1.65664
2384 29186 0.211375 -20.4825 -1.58289
2384 29195 0.398171 -20.1046 -1.50675
2384 29198 -0.437397 -21.1196 -1.53649
2384 29204 -0.394481 -20.2289 -1.33921
2384 29216 0.152976 -20.5807 -1.58449
2384 29252 -0.27418 -20.3305 -1.50841
2384 29264 0.278011 -20.8948 -1.43931
2384 29268 -0.429174 -20.8494 -1.47745
2384 29279 -0.000936395 -20.4428 -1.4028
2384 29281 0.329736 -19.7046 -1.66256
2384 29285 -0.250733 -20.8279 -1.45403
2384 29287 -0.125748 -20.3867 -1.42075
2384 29293 0.64305 -20.446 -1.39657
2384 29297 0.111958 -20.9697 -1.37831
2384 29299 -0.0828647 -20.0368 -1.49125
2384 29304 -0.0571921 -20.3721 -1.52587
2384 29305 -0.507674 -20.6059 -1.59211
2384 29306 0.40596 -19.9457 -1.36812
2384 29324 -0.205943 -20.5372 -1.53257
2384 29330 -0.32449 -20.7745 -1.41607
